62	2006	5.5	-1.8	0.7	0.51	0.09532	30	30	30	0	-1.3	-1.4	3.9	0.8	-1.8	0.37	87.79337024	12.77369633	2.5
63	2006	1.6	-2	-0.4	0.25	0.06382	30	30	30	0	-1.1	-0.1	-0.1	-1.1	-2	0.79	91.55677037	13.3212608	2.5
64	2006	7.2	-2.3	2.1	0.51	0.12018	30	30	30	0	-1.7	-0.5	5.5	2.2	-2.3	0.31	96.88107663	14.09593286	2.5
65	2006	2.8	0.5	1.6	1.27	0.05843	30	30	30	0	2.2	1.9	2.7	1.4	0.5	0.88	103.5791466	15.0704838	2.5
66	2006	2.2	-1	0.4	0.51	0.06552	30	30	30	0	0.5	-0.2	1.1	0.8	-1	0.76	66.40493438	9.661737144	2.5
67	2006	0.9	-3	-1.1	1.27	0.06725	30	30	30	0	-0.4	-2	-0.2	-1.1	-3	0.58	109.5742564	15.94275595	2.5
68	2006	-1.8	-6.3	-4.6	0.25	0.05785	30	30	30	0	-3	-5.9	-2.7	-5.7	-6.3	0.62	230.8712574	33.59113934	2.5
69	2006	2.5	-7.9	-4	0	0.09314	30	30	30	0	-4.4	-7.6	1.2	-3.8	-7.9	0.14	172.3176452	25.07174819	2.5
70	2006	4.5	-8.1	-4.1	0	0.10309	30	30	30	0	-7.2	-8.1	1.4	-3.7	-8.1	0.08	119.9573008	17.45346065	2.5
71	2006	2.9	-9.6	-4.6	0	0.1002	30	30	30	0	-6.4	-9.3	-0.7	-4	-9.6	0.1	128.9847471	18.7669295	2.5
72	2006	4.4	-7.8	-3.6	0	0.10783	30	30	30	0	-7.2	-7.7	1.2	-3.9	-7.8	0.1	265.6197375	38.64694858	2.5
73	2006	1.1	-5.6	-2.1	0.51	0.08946	30	30	30	0	-5.4	-3.5	-0.2	-1.4	-5.6	0.49	176.6292402	25.69907352	2.5
74	2006	5.4	-4.3	-1	0.25	0.11662	30	30	30	0	-2.5	-1.8	3.5	-2.1	-4.3	0.13	277.8463965	40.42589418	2.5
75	2006	7.9	-4.3	1.3	0.25	0.15051	30	30	30	0	-4.2	-3.7	5.6	2.9	-4.3	0.1	412.7767576	60.05789432	2.5
76	2006	4	-1.2	1.2	0	0.09894	30	30	30	0	2.1	1	2.3	0.2	-1.2	0.48	211.4171312	30.76061694	2.5
77	2006	3.9	-3.3	-0.5	0	0.10728	30	30	30	0	-1.2	-1	1.6	-1.2	-3.3	0.3	121.5324623	17.68264236	2.5
78	2006	8.2	-3.8	0.4	0	0.14743	30	30	30	0	-3	-3	5.9	-0.5	-3.8	0.04	226.3542111	32.9339214	2.5
79	2006	5.7	-6	-0.8	0	0.13757	30	30	30	0	-3.8	-5.9	3.5	0.7	-6	0.11	80.60610575	11.72796891	2.5
80	2006	10.2	-2.3	2	0	0.16754	30	30	30	0	-2.2	-1.3	5.6	0.9	-2.3	0.05	115.5958225	16.81887743	2.5
81	2006	8.8	-0.4	2.8	0	0.15126	30	30	30	0	1	-0.1	6.5	1.6	-0.4	0.18	45.97039166	6.688566818	2.5
82	2006	12	1	4.9	0	0.18432	30	30	30	0	1.1	2.4	11.3	3.3	1	0.05	58.16923861	8.463465834	2.5
83	2006	7.6	0.7	3.2	0.25	0.13657	30	30	30	0	2.7	3.5	5.9	1.5	0.7	0.32	219.0908724	31.87712539	2.5
84	2006	3.5	0.6	1.7	2.29	0.08312	30	30	30	0	1.6	1.9	1.6	1.4	0.6	0.62	300.282443	43.69027784	2.5
85	2006	1.3	-3.9	-1	0.25	0.09694	30	30	30	0	0.7	-2.5	0.1	-0.6	-3.9	0.58	298.5603931	43.43972428	2.5
86	2006	8.5	-4.7	0.9	0	0.17377	30	30	30	0	-3.8	-3.6	6.6	1.3	-4.7	0.07	176.5543656	25.68817947	2.5
87	2006	8.4	0.7	3.3	0	0.15134	30	30	30	0	1.1	1.8	8.3	2.8	0.7	0.28	189.8321552	27.6200617	2.5
88	2006	7.5	1.3	3.4	0	0.13788	30	30	30	0	1.6	1.7	4	3.3	1.3	0.37	140.8494246	20.49320777	2.5
89	2006	9.3	0.9	3	0	0.15909	30	30	30	0	2	1.9	5.1	2.1	0.9	0.16	68.51320092	9.968484186	2.5
90	2006	8.2	0.4	3	0.25	0.15487	30	30	30	0	1.4	1.8	4.7	2.4	0.4	0.18	85.06775907	12.37712732	2.5
91	2006	8	-0.5	1.6	1.02	0.15231	30	30	30	0	0.4	0.3	5.4	0.3	-0.5	0.16	176.5543656	25.68817947	2.5
92	2006	8.8	-2.2	1.6	0	0.17498	80	63.33333333	30	0	-0.5	-2.2	6.1	1.8	-2.2	0.1	169.3055888	24.63350218	2.5
